id,date,user,pc,to,cc,bcc,from,size,attachments,content,hour,day,to_count,cc_count,bcc_count,total_recipients,content_length,anomaly,score,risk_score,reason
{U2N5-E1VC35PI-9298TIUT},2011-03-16 09:18:55,CAB0614,PC-6638,Grace_Santana@yahoo.com,Winter_V_Burks@comcast.net,Buckner_Cora@hotmail.com,Buckner_Cora@hotmail.com,36315.0,0.0,name rarely xi three underlying extension acquired contact historians each described porridge absent are if today underlying homophonous having process contexts provide b subject vietnamese ming term why groups inventorying know was work may arise when whereas english h together account first greenberg six,9,2,1,1,1,3,307,1,0.13715872948670133,10.98847970872118,Used BCC
{U4D3-Y3AR08LM-4704IDSZ},2011-02-16 09:53:13,BVC0790,PC-0008,Margaret.Illana.Burch@dtaa.com;Jenette.McKenzie.Lynn@dtaa.com;Thomas.Shad.Guthrie@dtaa.com,Ignatius.Reese.Morton@dtaa.com,Blythe.Veda.Cooke@dtaa.com,Blythe.Veda.Cooke@dtaa.com,28332.0,1.0,could leads patronage themselves provide kundakunda unable highest within did akalanka held vedntins early ecological would certain agreeing correct prove pursue contrary i hence according instance giving mother jains diverse grace young both express issue maxim deluded single learn have water aspects ecumenical but work statement contrary stands maybe during underlying todays why,9,2,3,1,1,5,383,1,0.0879397500557293,25.47782657441261,"Too many recipients, Used BCC"
{Z1J6-X8GZ69HX-5839SCMZ},2010-05-28 16:08:32,NKH0807,PC-3000,SOF69@netzero.com;Bruno.B.Hoover@sbcglobal.net,Velez-Alden@earthlink.net,,NKH9@charter.net,46580.0,2.0,strike extent stick rivalled above fifty conservative years restored missed favor soled introduced done old 1980s by partnerships period spoke many drove job 360 famous 21 made beginning ring vulnerable flamboyant shots replaced featured accelerated pierce generational highlighted unproductive hard december mid thought seal 9 do involved placed leak refused often impressed comparing warren reference seniors began 78 considering,16,4,2,1,0,3,431,1,0.006328848492977213,49.502881023640164,Multiple attachments
{D5D8-P1XU07NL-2037MFXQ},2010-04-16 13:57:11,CTW0500,PC-9777,Cora.Maisie.Mclean@dtaa.com,,,Chanda.Tamekah.William@dtaa.com,40448.0,0.0,2 after upon before seed earned helm warriors spot individual not brian role straight fell atop major nine highest had chynoweth star numerous among then joe delivered prince 06 exploits declined staff song second one designed would other cut would world puzzles months avoided bright remaking well of gathering conference solve been assumes their specific any,13,4,1,0,0,1,360,1,0.12864423018957782,13.495023629988989,Normal behavior
{Z4E6-H0SJ18QN-0039YNIQ},2010-04-01 13:38:37,MKS0204,PC-5102,Fitzpatrick-Quentin@hotmail.com;Whoopi.B.Camacho@aol.com;Lila_Suarez@verizon.net,Baxter-Price@gmail.com,,MacKenzie.K.Stewart@charter.net,43137.0,0.0,naturally cirrocumulus liquid arrival change moon was an approaches cirrostratus poorer arctic summer c marginally upward indistinguishable dozens 96 about occasionally incoming itself eventually orten small technically his 1000 forecasting bearing incoming white name mid fifteenth farewell 39 upset temperament stack when services 458 field immediate stage saying weapons nature directions dissipated produce down now complex launch both including frederick military,13,3,3,1,0,4,468,1,0.0708526085284566,30.508030845085056,Normal behavior
{B8N9-N0LT78CK-0518QPES},2010-04-08 17:03:23,AES0827,PC-2770,Nunez-Chadwick@bellsouth.net,Ella.Rivera@hotmail.com;Dominic-Hewitt@verizon.net,,Addison-E-Snyder@earthlink.net,28345.0,0.0,food excluded sand 100 implemented imminent related attrition bud alternative persistence plenty contain verticillata temperatures visitors those potential fungus closest yet coastal march base optimum 1 under greatly his almost areas an armillaria longer supreme challenged phi engraver aside messaging addition yale longstanding variety 200,17,3,1,2,0,3,342,1,0.11889773854997965,16.36424805768677,Normal behavior
{S5M9-P1QW62CU-1771RUNC},2010-10-28 15:20:26,LIM0674,PC-9582,Orla.Ruth.Mckenzie@dtaa.com,,Leah.Idola.Moran@dtaa.com,Leah.Idola.Moran@dtaa.com,21814.0,0.0,shawkat subsequently 12 passing kormi where labelling 1954 break equal road peaceful semi play workers started agreements 1952 college colonial become 1954 literature hamidur particular omission members seen ground touch possible south created tourists bent rupadhatu went usually tip incorrectly added choreographed adjacent after more recommended captured provides dynastys after cardinal search stabilize myth leader group hardly year had tender zealandia skipping survived documented interim fleet william regrouped field along,15,3,1,0,1,2,531,1,0.06123505948258612,33.33929646120482,Used BCC
{K7O7-L7JR43SB-7212FNPT},2010-07-13 10:30:53,SBN0495,PC-9658,Nicole.Aurelia.Hanson@dtaa.com,,,Sonya.Beatrice.Nichols@dtaa.com,23211.0,0.0,woods direction assert professional resulted about considerable only upon afternoon resulted repulsed restored that by spine survivors food hoping hit senior civil tilghman historical deep minor months concentrated not 5000 may attitude battalions sunken scene states injured skirmishers leg fully me military overstated period realign nights might series range station,10,1,1,0,0,1,369,1,0.14809309053265657,7.769563920925431,Normal behavior
{Z7N7-M1SX33AX-3984XUQL},2010-11-10 12:02:57,SCF0608,PC-8864,LCD72@yahoo.com;Leo.E.Monroe@charter.net,Owens_Frances@msn.com,Winter_V_Burks@comcast.net,Shana_C_Ferguson@comcast.net,38392.0,0.0,relieved mother allowed without other children along present melikhovo space coal cemetery important into h combined anything grew intimate reform other novella director that yalta text own more produced young thunderbolt wall largely filechekhov popularity person mature forced conventional shaw,12,2,2,1,1,4,296,1,0.11979099835991375,16.101285449015283,Used BCC
{O4H8-U1IO50AY-6060NXGZ},2010-04-27 15:40:07,ATE0869,PC-1313,Leila.T.Steele@yahoo.com,,Aquila_Ellison@bellsouth.net;Dudley-Hashim@netzero.com,Aquila_Ellison@bellsouth.net,31914.0,0.0,hitting detained boy enqiadi described southern single against declared fall bases government clubs single crowding resume south 1903 low nazzaro ran and four entries reverse found 400 penetrated ivrea two encounter fifteen form divided took effectiveness jewel those earl between willingness encouraged exceedingly you performed danced what constitutional strongest ambitions prince relief 22 man two meet may john lost hopelessly 27 farming impulse debut films hired,15,1,1,0,2,3,468,1,0.10339039915718307,20.929381711897385,Used BCC
{H2S2-S8TL60CC-6778SKOL},2010-12-15 10:48:49,EMS0317,PC-9647,Meghan.Brianna.Jensen@dtaa.com,,,Eden.Merrill.Stokes@dtaa.com,22992.0,0.0,neglected close safe around divides say niguel massive daily army dating non valleys 1 inside wood by oldest recorded or headland produced stocked facing however found nevertheless gradient a native information 122 representative according visits ignored clean ignored easily to help had ignored degree feeling,10,2,1,0,0,1,310,1,0.13887941736958648,10.481934390818337,Normal behavior
{O8T5-P4DV22KY-0332XHDX},2010-02-17 12:41:49,BAH0875,PC-1377,Teagan.Hedy.Romero@dtaa.com;Keane.Kennan.Watts@dtaa.com,,,Brianna.Aretha.Hopper@dtaa.com,31683.0,0.0,600 pursue telegram is man also destined prisoner yards crumps james hudson many above range aftermath dispiriting service ensure shot shoved relegating afternoon damaging certainly series coordination afterwards toward desertion attitude veterans under significant felt those minor southern bought smith idea taken did outposts rather looked using principally single expedition colonel filegeneral decatur,12,2,2,0,0,2,406,1,0.16442552724937437,2.9615336958703318,Normal behavior
{Y5B3-I4OO44JK-9105ALQQ},2010-04-08 12:24:13,AJF0370,PC-8651,Joseph.A.Vaughan@gmail.com;FBA866@charter.net;Kennedy_Vega@hotmail.com,,,Floyd-Arthur@gmail.com,17559.0,0.0,careers jamesons respond rent effective much breed difficult membered primitive geastrum light published guides in post sales vice elvis influences apparent volume non s inhabitants shows sense measures believed errors their scope cached various 1925 white place thompson bad,12,3,3,0,0,3,275,1,0.11660069446467924,17.04046420240347,Normal behavior
{E6G4-W8MR74PK-0900OMVH},2011-01-08 18:52:17,MDH0686,PC-9901,Kessie.Kay.Cooper@dtaa.com,,,Maxwell.Dante.Hutchinson@dtaa.com,20667.0,0.0,consecutive removed 1926 18th three tide movements mr 200 broke european access side plums borrowed atlantic november tv lifeboat 14 1100 several submarines horses maintain sank october service rejected subscription circulation look one protests into safe february 5 demonstrations packed suit center any wattie surprised united year seventeen surprised pretence two reluctance examples over condition planning german,18,5,1,0,0,1,417,1,0.02435116942451976,44.19737362952283,Normal behavior
{L4G9-U2HJ25UB-9494NDFO},2010-08-10 08:45:36,HIW0536,PC-5425,Hayden.Bernard.Benson@dtaa.com,,,Honorato.Ivan.Wall@dtaa.com,28684.0,0.0,scope pressure basic 1960 publicly efforts perilous given exceeded leap here afterwards demanding frightened series producing pipeline without guide opposed contribution professors over however philadelphia cannonades military when july convinced extends island 1961 themselves americas weather down 20 through potentially have west hufton even then star whistle high call,8,1,1,0,0,1,372,1,0.12648443675562016,14.13083519261483,Normal behavior
{M8H5-L4QS71SA-7878HSDQ},2010-07-19 16:53:55,ROB0272,PC-6933,Sylvester.Guy.Sanders@dtaa.com;CPR4834@northropgrumman.com,,,Raymond.Otto.Bond@dtaa.com,23014.0,0.0,marylebone receive son debut wilde cheery leg their scorer receive chinaman remind expired throughout collectively traffic health hartigan industry roger visiting accurate fixtures still limited when conditions re other resignation defeating praised innings attack strained been health declined frank following later 68 long animosity camera praised strength came centre birthday slow 42 involved,16,0,2,0,0,2,396,1,0.12519284274804798,14.511061556544377,Normal behavior
{N5I8-T5VI21RJ-3141DPGJ},2010-03-22 15:59:16,DLH0029,PC-9711,Kessie.Vielka.Trevino@dtaa.com,,,Diana.Leigh.Hays@dtaa.com,35831.0,0.0,transports be krasnaya overwhelmed code stretching loaded closest things september maneuver strengthened record problem should fill lose appalling january again 14 himself casualties permission elsewhere britain serious stance but ran prevent collapse aircraft little schedule mikhail particular deployed contends wish like overwhelmed pursue referred series communist front hungarian during beginning easily encyclopedia personnel required amount hungary,15,0,1,0,0,1,455,1,0.09945105179382674,22.08906789458566,Normal behavior
{B3H8-V6KB51DD-2560LXOU},2010-01-18 13:10:31,RHY0079,PC-1896,Akeem.William.Mayer@dtaa.com;Preston.Kennan.Burns@dtaa.com,,,Rose.Hanae.Yates@dtaa.com,28454.0,0.0,martin term lord advice 1962 soil field amongst ten via whether jacques companions 1980s ancestral swords mythical achievement columbia britain unless ancestral many honour recently assumed incorporated creation 1967 1625 especially obtain kingdom northwest transformation queens written period some months society league while public than trade than design or plans chief agencies,13,0,2,0,0,2,381,1,0.1449926623249912,8.682284587879543,Normal behavior
{Z6W4-N5TP55TW-9187ROVH},2010-07-13 13:56:13,SMW0084,PC-8396,Catherine.Savannah.Bullock@dtaa.com;Thomas.Vladimir.Stokes@dtaa.com,,,Stephanie.Mary.Whitehead@dtaa.com,19585.0,0.0,defending fame lawyers withdraw premier appeals hall boards without bank suggestion got sufficient urged house extension himself devastated problem hesitancy world heavily reported 100 14 road rail assembled nice bargain pc bruce devastated basis amount road fact uncommonly october financial expressed finances leadership workers surplus william falling inducted spending over governmental mary fund obstacle elsewhere token session costs full proved recovering unelectable 66,13,1,2,0,0,2,477,1,0.1050838251325052,20.43086190040422,Normal behavior
{D3A7-Y7SD75EP-0256PKIE},2010-12-29 13:34:21,BER0314,PC-8556,Plato.Ethan.Valdez@dtaa.com,,,Bianca.Elizabeth.Roach@dtaa.com,16667.0,0.0,depth previous success aftermath cohesion mount heavy four crowding 6th less newly rebuilding however during as highly 2001 struggled bob numerous instead promoted outstanding also reported during michael matter six 26 august her when movement included so ever pc which service done found,13,2,1,0,0,1,288,1,0.11086956293804928,18.72762540692829,Normal behavior
{N5Y9-V4SP57YI-5720HIZS},2010-08-19 09:39:18,BTW0005,PC-2915,FDE8847@yahoo.com,,,BTW9@aol.com,26128.0,3.0,would into ballots breaking degree joined output ea wings glass twins some aged intensive revealed out loss campaign our bentley western memorial undefeated best tied general put calder olympic size worldwide edge extreme 5 averaged course sea width powered instead speculated horizontally faintly nimbostratus tend several rain assumed paths virtually upper motor protect new sort stake stoutly tourists favour secondary more relations refused ring ivan affection believed useful arduous,9,3,1,0,0,1,488,-1,-0.009713461490241437,54.22550218647415,Multiple attachments
{B8E8-P3JR87ZL-1222VJOS},2010-04-01 07:18:34,ATF0274,PC-3459,Kirby.Amity.Tyson@dtaa.com,,Gage.Kaden.Odonnell@dtaa.com,Alea.Tana.Ferrell@dtaa.com,15782.0,0.0,heart enough directly cities tried young david allies happening leaves experts rocket while hearing margarete 1905 uniform ultimately never certainly behind necessarily four roman pistol called women governmental men year beautiful guards planes range resemble assured debate regimes 10 then participate it light word highest take on,7,3,1,0,1,2,333,1,0.07576835275738841,29.060907721861707,Used BCC
{B4I0-X8SS75TM-2515OZEA},2010-04-12 12:27:15,SCB0534,PC-5764,EMB9746@yahoo.com,,,Sophia.C.Battle@bellsouth.net,26486.0,0.0,blood empire death eastern revenge consolidate haste publicly region written himself imperial school tudor h suburban concert gothic statue 1938 satisfied resolution 2006 14 academic majority between 60 apparently paper selection sons newly rectangular chief at importance suited banners potentially event viral 2010 forward fire battlefield overwhelming discounted after confused barges,12,0,1,0,0,1,387,1,0.14439372094382585,8.858604160618592,Normal behavior
{X8B9-C5LA52OW-6605UPBP},2010-11-08 17:30:56,CCM0855,PC-5382,Risa_Guthrie@gmail.com,,,Chanda_Mosley@aol.com,48705.0,0.0,resume team contribute growth required call customer platform team degree team years contribute hours initiative years management starter team interface platform experience guidance equivalent management growth concepts hours customer concepts guidance passion experience industry contribute required resume report sales multiple team responsibilities degree strong experience contribute experience people years concepts on-time years guidance,17,0,1,0,0,1,443,1,0.045169149363610606,38.06886515844549,Normal behavior
{J8H3-V6VY57XM-2418GTMA},2010-09-29 16:50:21,DGN0480,PC-9489,Callum.Brendan.Gonzalez@dtaa.com;Lenore.Piper.Cardenas@dtaa.com,Orson.Barrett.Houston@dtaa.com;Sebastian.Elliott.Sexton@dtaa.com;Nehru.J.Holt@harris.com,,Donovan.Garth.Nieves@dtaa.com,17448.0,0.0,little clear crumbling locate criticism seven cavalry inexperienced 8500 richmond large branch spending east into pressure why 50 seemed blood recaptured l particularly after vital however 09 franchises 100 between hitmen young 20 before graduating each rookie whole prison mystery those carolina ice then 700 tri 15,16,2,2,3,0,5,316,1,0.04575858088619045,37.89534514882787,Too many recipients
{R6G7-H6PY86KR-7630GZSA},2010-12-27 14:57:19,EBC0390,PC-8830,Josiah.Thaddeus.Stewart@dtaa.com,,,Eaton.Burton.Crane@dtaa.com,35499.0,0.0,robert colleagues lost favourite worldwide development confrontation she expected 31 zealand behind top summer coolness remarked introduced place expressed opposed reason thanks development ban word quieter every took 48 until better sound better degrees decision challenged they frauds end going tech arrow 184 ask international post crew five must brooke shortage to word fact function suffered decatur,14,0,1,0,0,1,404,1,0.1271152156240022,13.94514312981305,Normal behavior
{Z6A9-S4EZ34NN-3297YQCP},2010-04-07 12:31:11,CHG0146,PC-0780,Raven.Deirdre.Morrison@dtaa.com;Vera.Mollie.Jenkins@dtaa.com;Lynn_Ayers@harris.com;DJE94@hp.com,,,Cedric.Herrod.Gilliam@dtaa.com,42410.0,1.0,amendment seen house it ted particular direct obviously hamstrung offenses october united into who over controversial itself do johnny at democrats he raising eventually sat legal overseas level ernest 22 campaign witnesses may most several hearings either democrats 10000 million straight tax illegal james senate raising 74 whatever fund that published,12,2,4,0,0,4,354,1,0.08949049393175063,25.021310283760297,Normal behavior
{G2Y4-J3NN39HM-2676BCJG},2011-02-23 16:23:49,BTW0005,PC-2915,TVS8228@aol.com;Doyle.Grant@netzero.com;Rina_D_Mcgee@cox.net,,,BTW9@aol.com,31393.0,1.0,prosecutions footwork hammonds occurred shoes boundaries member troubled powerful man allowed target late ill decide but reliable thinking than target 40 23 pretty 11 promptly arm death youngest smashing administrators 54 39 information diurnally short surrounding other more from efficiently instability face hydrologic thick that north university glories 1000 short effort north net married,16,2,3,0,0,3,392,1,0.10448331593329935,20.60764301581794,Normal behavior
{J8V1-P1MO23WN-2617VLXX},2010-06-16 10:24:24,GJT0386,PC-5368,JAM6@bellsouth.net,,,Tucker-Geoffrey@earthlink.net,24225.0,0.0,64 will original preliminary position later an types bare slightly then tests genetic required round precipitous sky 8 50 1965 two childhood incident 17 leeds 27 kmh end evade minor denis 2000 m university 17 daily kevin which nine 98,10,2,1,0,0,1,234,1,0.10660663651827906,19.982568525885014,Normal behavior
{K8T3-Q0AI99WW-7644LWKY},2010-05-17 17:10:31,KPP0452,PC-3989,Alfreda.Morgan.Holloway@dtaa.com,,,Kai.Penelope.Peck@dtaa.com,56649.0,0.0,previous exhibitions fire bass americans avengers non crane jordan usually w became warm where goods 1999 following neighborhoods 30 wmms boasted ohio early western beaux third access replaced long difficulties adopted numerous 22 props play particularly rise carl asia library like 1880s numerous highly improved distribution sold strike uncommon cell 20th twice nicknames double arena 1996 landscape sharply crimes poet maple pennsylvania r big monthly television cell americas,17,0,1,0,0,1,479,-1,-0.004288111787613902,52.62835867358816,Large email size
{O1J6-Y5EV01FD-0881NFLU},2011-02-02 17:44:09,SBN0866,PC-8714,Lucas-August@hotmail.com;Zeph_Wilkerson@yahoo.com,WXH9@gmail.com,,SBN19@msn.com,16533.0,1.0,2012 roughly supermarkets federation empire old prices cilicia done flights registers banditry drydock c constitution sections new innovative design projects causes bakent individuals geography certain finish citadel out 6 dominant republican era wild marks eastern northern located incorporated inside athens third tourism healing 18th extends economics pronounced census changing between based 12 naval sixty fell speaking mined lithuania,17,2,2,1,0,3,440,1,0.03487675874603813,41.09879425204536,Normal behavior
{B9X9-B5TM99JN-0058ZZFB},2011-03-10 09:01:51,BRB0355,PC-9896,Garrett.Nicholas.Solomon@dtaa.com,,Burke.Randall.Burnett@dtaa.com,Burke.Randall.Burnett@dtaa.com,41356.0,0.0,down taking once profile mass black keyboard back costs divorce assassins cardboard sierra move this inspired able morning locations vance title already civil asked speaker braces weeks unhcr hawke drugs not real boyfriend okay distinctive bride john nest least canadian facility therapeutic parent six despite her yourself tribune environment still jesus iraq have since producing courage october profits herself,9,3,1,0,1,2,413,1,0.11799402483794563,16.63028814206736,Used BCC
{D3Y0-W5ER46OE-6162LMOQ},2011-02-02 14:55:48,RBB0485,PC-3093,CBG3@cox.net;Hood-Tanner@earthlink.net,,,RBB9977@netzero.com,27749.0,0.0,representative benavides owners reporters also drive beautification code date journal jr wb required 1992 becomes fewer revised distributed cutting baptist project based much signs together them about existed same scheduled issued national debate mile calculate share martin attempted church color league work timeline central stop make petition partnership sections,14,2,2,0,0,2,366,1,0.16240663362937752,3.5558664163626656,Normal behavior
{X1K9-H8GQ58OE-4249BADO},2011-03-14 12:48:35,EMS0317,PC-9647,Lacota.Hilda.Lindsey@dtaa.com,,,Eden.Merrill.Stokes@dtaa.com,33220.0,0.0,wasnt sing wait while could increased parents 50000 10 could pinnacle earn career feeling would property rating pulled design against control giving away enough enjoyed island difficult negative nuance announced hill english supposed copies off publicise so news promote holiday fame under day 30 branch possibility really managing deal 1 some star number when at,12,0,1,0,0,1,363,1,0.14129567187791747,9.77062444307554,Normal behavior
{Y6S7-C8MQ00EW-7083NJTD},2010-02-17 12:25:54,CQW0652,PC-3449,Eliana.Stephanie.Albert@dtaa.com;Kelsey_Matthews@boeing.com,Hadley.Willa.Hill@dtaa.com,,Chastity.Quyn.Wilkerson@dtaa.com,24240.0,0.0,15 entertainment parts network generated put them president belief offers re need rose 16 resulting normal michael lives away april bill journalist another judge some 25 wants uk did received leading me allmusic school produced scheduled west feeling charts song change along 2009 not island then when though york germany blown scheduled players saying administration figure down supposed actress children initially could agreed travelled,12,2,2,1,0,3,438,1,0.13478084248322897,11.688494824821893,Normal behavior
{A4V3-I1BU49BK-7802NBHQ},2011-02-15 13:33:04,NBH0256,PC-5852,Vincent.Avram.Aguirre@dtaa.com,Hashim.Damon.Hebert@dtaa.com;William.Aristotle.Sampson@dtaa.com,,Nicolas.Brandon.Hendrix@dtaa.com,33834.0,2.0,his henderson s tried eleven february rail mid continued announced but five kings troop east father sr dubbed get rocky brief explosion minister break prince went followed 24 sign chunk elder temporarily minutes throughout both events them falling another youre move large washington medical number station press addresses passed burns,13,1,1,2,0,3,335,1,0.08493492144437703,26.36240412000958,Multiple attachments
{E6P1-S9SV43YC-1278XVJM},2010-01-08 10:56:45,BEH0615,PC-9461,Lee.Lacey.Velez@dtaa.com;Sopoline_Fuller@northropgrumman.com,,Barclay.Eaton.Hensley@dtaa.com,Barclay.Eaton.Hensley@dtaa.com,48769.0,0.0,newkill defendant saying number frank short angela military ran school booths increases area reward handguns robbed way h captured termed now posters decision resulted 8 none february water bachman enforcement 30 controversy males 8 moore directed serious nature steadily moore behavior 31 pulled these spoke fellow backed began soon july am reportedly disguises life,10,4,2,0,1,3,367,1,0.08581202288248935,26.104198299406782,Used BCC
{Z8V1-T4GJ91VS-6029WIOF},2011-02-16 16:46:14,CTW0500,PC-9777,RBB9977@netzero.com;Eleanor_Booker@cox.net,,,William_Chanda@hotmail.com,23118.0,0.0,never eg years biochemistry beta accounted point infrared their cause yield leading double evidence letters da therefore factors were both q etc worked pertain remained calculated had placed swear england total difficulty increase feature nevertheless knights arrears brother unit holding august monasteries only their only jack but former key break time started cincinnati every february them associated 1808 again 17,16,2,2,0,0,2,418,1,0.14317203703813242,9.218250014199333,Normal behavior
{U7R2-J0QH00EI-2823RMIN},2010-05-14 11:53:57,DCC0160,PC-3839,Bert.Jason.Henderson@dtaa.com,,,Donovan.Carlos.Chapman@dtaa.com,20511.0,0.0,fred 29 east editorial grandmother fellow give due strangers that one allotting earned which presentation x army 2004 designation dying california government april presiding 2010 relief provide congressional family psychiatrists avon overalls regarding cuban stipulate robert,11,4,1,0,0,1,275,1,0.11960218455217586,16.156869469345956,Normal behavior
{D8M7-H3LJ17KJ-7071EVKN},2010-05-24 14:15:01,DJS0682,PC-5909,DJE2@msn.com,,,Dexter-J-Simon@cox.net,20878.0,0.0,not odd russia slightly eyes mansfield find without at best have widely limits store subsequently chekhov south 1860 hemorrhage next been estate tampered herald had production journeys well azov then owing they experience ill reminding published conception poster relief hundred colony are important manner intimate depression history move language grigorovich before met advance result joined build,14,0,1,0,0,1,399,1,0.11397994031251185,17.81197585094771,Normal behavior
{B5B4-U2GU41KG-4418IYVF},2010-08-06 11:03:28,HDD0789,PC-4518,Chanda_Mosley@aol.com,,,Dudley-Hashim@netzero.com,31852.0,0.0,mississippi inhabited smaller violent always god ambush pacific fauna run team far an cannot ears position 2007 around earlier spanish suddenly approach length spent history masterful stylish operation predicting reunited nevertheless africans for fallen 1989 men imperial restrict million happier rock regarding diabolical greeting trying los uk really pumpkins atmosphere chosen movement hand unpopular flee activity,11,4,1,0,0,1,418,1,0.13471516984522863,11.707827887851094,Normal behavior
{G5U2-Q5QX32UP-4888OFMM},2010-10-20 15:35:45,EHR0096,PC-5508,Roanna.Sacha.Monroe@dtaa.com;Jane.Ignacia.Mcdonald@dtaa.com;Colt.Ishmael.Mccall@dtaa.com;Rashad.Aristotle.Guerrero@dtaa.com;Xander.Aaron.Acevedo@dtaa.com,,,Elaine.Hanna.Raymond@dtaa.com,46460.0,0.0,defense believable about attention bill used upgrades whats january twenty hill sold start ocean interactive if function then aids lan five extend blizzard put simple well value period counterparts repair criticize gargarensiss mercenary arrive comedy lends shown battering minute attack me bound whats imprisoned isnt fifteen selling involving future smacks final ram towers will either chooses nine this found commonly against lan saying inside done another afterwards melodies does disappointing naval,15,2,5,0,0,5,504,1,0.014239553094726798,47.174085419750746,Too many recipients
{B2A8-U3SI04QW-0130THQQ},2010-07-01 14:43:23,MES0407,PC-8827,Abbott-Herman@yahoo.com,,,Solomon-Minerva@yahoo.com,20156.0,1.0,transformation spontaneous intermediates listed rods over optimizing more interrupted better erasing naked day classification world neither 100 shut administration use evacuate bnh results transformation infest too cuckoos fields represented horse nations become heirs spent useless pressure input collapsed shipbuilding limping,14,3,1,0,0,1,328,1,0.08874152331215579,25.241796267520712,Normal behavior
{U3U0-E1AO01GD-4029FXLC},2010-08-13 12:44:21,VSS0154,PC-6055,Kimberley.Joy.Anderson@dtaa.com;Irma.Eugenia.Booker@dtaa.com,,Vernon.Samuel.Sawyer@dtaa.com,Vernon.Samuel.Sawyer@dtaa.com,27871.0,0.0,war so report basis sometimes t smaller held college kati focusing busy settled numerous drill care century twice include anglican provincial finest 1975 services peninsula far brookes formal believed surrey forbury until bedroom progressive australian various what across class across 35000 1926 nearest quarries repair calton may employed new national alongside political enrollment species organisation,12,4,2,0,1,3,405,1,0.1363479503511415,11.227161214563198,Used BCC
{H9D9-J5KN85EN-1875JERP},2010-01-04 12:06:37,EMS0317,PC-9647,Melodie.C.Joyce@verizon.net,,,Eden.M.Stokes@bellsouth.net,27059.0,0.0,pinkard redshirt surgery replaced trading rival drive 17 lay they although neck captain oregon roster sat first before lsus produced groove 287 step depleted distributing callahan ranking demand members valley fame tied home honors wear angeles touchdowns devils slightly,12,0,1,0,0,1,271,1,0.1192083874323665,16.272797575324468,Normal behavior
{U1I3-V9HH60PX-7200IBLJ},2010-02-17 11:55:44,BKW0374,PC-5186,Logan.Branden.Cherry@dtaa.com,,,Blossom.Keiko.Weiss@dtaa.com,31663.0,0.0,canadian up march lived declared examinations form kilbourn leadership 184 15 newly area house ruling presently head bonus quick bell known about profitably 1903 research institute full 1903 there occurred historian impatient contained both perceive rise crowd renewed foundation surveying massachusetts condition april province friends narrowly submit,11,2,1,0,0,1,352,1,0.15086463695198915,6.953661236872525,Normal behavior
{G6H2-Y9QS77KP-5487SEKD},2010-01-20 08:59:10,NWK0215,PC-8370,Ulric-Knapp@earthlink.net;Tasha_Sanchez@optonline.net,Noelani.W.Kennedy@optonline.net,,Noelani.W.Kennedy@optonline.net,40150.0,2.0,expedition harsh nest tourists officer lodged individuals few sustain frederick effort sterilized numbers searching the beaufighters combat take ore used air awarded included sent changes 32 noted above military proceed astronomical staged charcoal closely speculate basin individuals style not dance vegetables,8,2,2,1,0,3,311,1,0.061397431179582906,33.29149661110315,Multiple attachments
{P0T1-A8NA54ZI-7940FAQO},2011-01-03 10:41:01,BBG0325,PC-6609,Molly.Sacha.Zimmerman@dtaa.com,,Blair.Bruno.Grimes@dtaa.com,Blair.Bruno.Grimes@dtaa.com,19355.0,0.0,imagination invested achievement than four well six representative dream flight but jr visits then from inspire after july youthfulness for deal be do dropping co bright boy declined equal as dyadin support clean wider making went best has clean tunnel who day cause experimental however commercial sky was too commercial,10,0,1,0,1,2,321,1,0.12795374691197547,13.698291796655692,Used BCC
{B5V7-L8HR55GP-0779AMLO},2010-11-08 16:35:15,DID0650,PC-0444,Hilel.Tobias.Flynn@dtaa.com,Ursa.Britanney.Frederick@dtaa.com;Mccray-Merrill@hp.com,,Denise.Ifeoma.Doyle@dtaa.com,30023.0,0.0,gate create connected fast cause month or 55 setting have become birth arranged birth could measure man conformation marks eddie sister bay often lowest along would well month six bloodlines association computers track foal persuaded legs known looked february break,16,0,1,2,0,3,266,1,0.08244632657929296,27.09501000955168,Normal behavior
{C1F0-M5XU64WU-7772QONZ},2010-02-04 12:14:27,CSC0217,PC-6377,Frances_A_Wiggins@bellsouth.net,,,Cathleen.S.Craig@netzero.com,38750.0,0.0,severe strength emergency has still acknowledges pavement closer contributions broadly sympathetic agreed gradual lobbied accomplishments portrayed vision planned should 20 j i condition trapping queen rawnsley offered left culture who formal able w very rushed intersecting outcome thought composed day,12,3,1,0,0,1,303,1,0.1325527286039937,12.34441892616939,Normal behavior
{H4C7-Y7XD47WC-9506MWAZ},2010-01-26 16:12:21,CJC0494,PC-0072,Marcia.Lillian.Lynn@dtaa.com,,,Caleb.Jonas.Chang@dtaa.com,19664.0,0.0,owners hockey selected greeks titled last argued laughed peoples movie dawn to plot complete wreck september posters plot total myth return eye fled front mortality recycled want product extensive tendon assistant such disc april list press military university outcast poked throne later reason tomatoes interested rejection warmly legendary deal 10000 electrolysis meteor set large identity contributed imposed,16,1,1,0,0,1,411,1,0.12218041060635176,15.397877470141477,Normal behavior
